# pkts=276 en=0 ms=0 dropQ=0
# pkts=296 en=0 ms=0 dropQ=0
# pkts=331 en=0 ms=0 dropQ=0
# pkts=362 en=0 ms=0 dropQ=0
# pkts=426 en=0 ms=0 dropQ=0
# pkts=460 en=0 ms=0 dropQ=0
# pkts=487 en=0 ms=0 dropQ=0
# pkts=507 en=0 ms=0 dropQ=0
EN,49914,-51,1,66,0,d00036009886bde7822a9886bde7822affffffffffffc0067f18fe344232f8f6dd1c18fe34040124583c0011000e00ea0c14c7006409000903c06408608100007856
EN,50010,-49,1,61,0,d00036009886bde7822a9886bde7822affffffffffffd0067f18fe34e7759c99dd1718fe34040124583c0011000900ea07214149522a00706a00000078
# pkts=942 en=106 ms=0 dropQ=0
EN,50154,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0067f18fe34623be77edd1c18fe34040124583c0011000e00ea0c14c7006409000903c16408e38100007856
EN,50393,-49,1,66,0,d00036009886bde7822a9886bde7822afffffffffffff0067f18fe342db85a23dd1c18fe34040124583c0011000e00ea0c14c5006409000903bd64097d8100007856
EN,50633,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffff00077f18fe342caf6f5cdd1c18fe34040124583c0011000e00ea0c14c5006409000903c16408728100007856
EN,50874,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10077f18fe34619f9032dd1c18fe34040124583c0011000e00ea0c14c7006409000903c16409368100007856
EN,51116,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff20077f18fe34723ae451dd1c18fe34040124583c0011000e00ea0c14c7006409000903c16409368100007856
EN,51353,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30077f18fe346f58d501dd1c18fe34040124583c0011000e00ea0c14c5006409000903c16409a78100007856
EN,51546,-49,1,64,0,d00036009886bde7822a9886bde7822affffffffffff40077f18fe3405b7fa82dd1a18fe34040124583c0011000c00ea0a0800b8000700000526431f7856adba
EN,51593,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff50077f18fe344b2bd294dd1c18fe34040124583c0011000e00ea0c14c5006409000903c06408f18100007856
EN,51834,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff60077f18fe34fbbb871add1c18fe34040124583c0011000e00ea0c14c6006409000903be6408cb8100007856
# pkts=966 en=115 ms=0 dropQ=0
EN,52073,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff70077f18fe34c9a69d08dd1c18fe34040124583c0011000e00ea0c14c6006409000903c16409948100007856
EN,52313,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff80077f18fe341e085546dd1c18fe34040124583c0011000e00ea0c14c6006409000903c16409948100007856
EN,52553,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff90077f18fe34a51dd307dd1c18fe34040124583c0011000e00ea0c14c5006409000903c06408f18100007856
EN,52576,-50,1,62,0,d00036009886bde7822a9886bde7822affffffffffffa0077f18fe34d850ec50dd1818fe34040124583c0011000a00ea081efae4f0520bcb7f9f00007856
EN,52793,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffb0077f18fe3497f2caf3dd1c18fe34040124583c0011000e00ea0c14c5006409000903c06408f18100007856
EN,53033,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffc0077f18fe34fa3658acdd1c18fe34040124583c0011000e00ea0c14c6006409000903c06408c28100007856
EN,53273,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffd0077f18fe346dd447bfdd1c18fe34040124583c0011000e00ea0c14c6006409000903c06408c28100007856
EN,53513,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0077f18fe34fdb8466bdd1c18fe34040124583c0011000e00ea0c14c5006409000903c06409248100007856
EN,53595,-50,1,61,0,d00036009886bde7822a9886bde7822afffffffffffff0077f18fe34e22a5e2add1718fe34040124583c0011000900ea07214149522a00706a00000078
EN,53754,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff00087f18fe34e70a52bedd1c18fe34040124583c0011000e00ea0c14c5006409000903bf6409ae8100007856
EN,53993,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10087f18fe345a6d6701dd1c18fe34040124583c0011000e00ea0c14c5006409000903bf6409ae8100007856
# pkts=998 en=126 ms=0 dropQ=0
EN,54237,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff20087f18fe346418ed41dd1c18fe34040124583c0011000e00ea0c14c5006409000903bc64082b8100007856
EN,54473,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30087f18fe34d0f0946add1c18fe34040124583c0011000e00ea0c14c6006409000903c06409178100007856
EN,54713,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff40087f18fe3463fa49bedd1c18fe34040124583c0011000e00ea0c14c6006409000903c06408c28100007856
EN,54953,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff50087f18fe34796141dedd1c18fe34040124583c0011000e00ea0c14c6006409000903bf64099d8100007856
EN,55130,-49,1,64,0,d00036009886bde7822a9886bde7822affffffffffff60087f18fe3451fc0355dd1a18fe34040124583c0011000c00ea0a0800b8000700000525e91f7856adba
EN,55194,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff70087f18fe34990d0749dd1c18fe34040124583c0011000e00ea0c14c6006409000903c06409178100007856
EN,55433,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff80087f18fe34a1e28aa1dd1c18fe34040124583c0011000e00ea0c14c5006409000903be64092d8100007856
EN,55684,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff90087f18fe34329d84e8dd1c18fe34040124583c0011000e00ea0c14c5006409000903bc64082b8100007856
